"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"¡Gracias por el saludo @PSG_espanol! <U+26BD><U+FE0F>

Que el fútbol nos siga uniendo en estas fechas especiales.

#ArribaPerú <U+0001F4AA> https://t.co/l2ls8I5Abj",FALSE,487,NA,2020-07-28 19:43:15,FALSE,NA,"1288198353453559808",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TuFPF",18,FALSE,FALSE,NA,NA
"¡Gracias @sscnapoliES! <U+0001F44F><U+26BD><U+FE0F>

Vestir la franja es una gran responsabilidad. Sigamos llevándola con orgullo.… https://t.co/rq38yP8XRP",FALSE,153,NA,2020-07-28 19:26:47,TRUE,NA,"1288194210642919424",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TuFPF",3,FALSE,FALSE,NA,NA
"¡Muchas gracias @LOSC_ES! <U+0001F44F>

Lindos colores los que iluminan su casa en esta fecha tan especial.

#ArribaPerú <U+0001F4AA> https://t.co/WyyfJvwGWh",FALSE,402,NA,2020-07-28 19:11:34,FALSE,NA,"1288190381109149697",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TuFPF",20,FALSE,FALSE,NA,NA
"La @TuFPF saluda afectuosamente a @sportboys en su 93 aniversario. 

¡Felicitaciones a todos sus hinchas! <U+0001F389> https://t.co/AkmRAQD2UB",FALSE,279,NA,2020-07-28 15:17:34,FALSE,NA,"1288131491722080256",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TuFPF",39,FALSE,FALSE,NA,NA
"¡Orgullosos de ser peruanos!  <U+0001F1F5><U+0001F1EA>

Desde la @TuFPF te deseamos felices Fiestas Patrias y confiamos que el país super… https://t.co/zvp80B0Jk9",FALSE,303,NA,2020-07-28 14:32:32,TRUE,NA,"1288120160100835328",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TuFPF",55,FALSE,FALSE,NA,NA
"#eSportsFPF I ¡Hora de jugar! <U+0001F3AE> <U+26BD>

Inicia la #eCopaFPF de @EASPORTSFutbol con más de 700 participantes que buscarán… https://t.co/mPOY4ElXfJ",FALSE,30,NA,2020-07-27 19:03:23,TRUE,NA,"1287825930510045185",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TuFPF",3,FALSE,FALSE,NA,NA
"¡Despeja tus dudas sobre la reanudación de la #Liga1Movistar! <U+26BD>

Sigue la conferencia de prensa de Víctor Villavice… https://t.co/SMS2uwmRbj",FALSE,22,NA,2020-07-27 16:16:26,TRUE,NA,"1287783919316873216",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TuFPF",5,FALSE,FALSE,NA,NA
"La @TuFPF saluda afectuosamente a @CCDMunicipal en su 85 aniversario. 

¡Felicitaciones a todos sus hinchas! <U+0001F389> https://t.co/YLOg18K1rK",FALSE,149,NA,2020-07-27 15:41:12,FALSE,NA,"1287775049739653120",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TuFPF",19,FALSE,FALSE,NA,NA
"#PonteLaBlanquirroja <U+0001F1F5><U+0001F1EA>

Encuentra la mascarilla oficial de la @SeleccionPeru para niños y adultos en los puntos de… https://t.co/MKHx0Zhmn2",FALSE,158,NA,2020-07-26 20:25:06,TRUE,NA,"1287484106943737856",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TuFPF",59,FALSE,FALSE,NA,NA
"Saludamos afectuosamente a Paul Cominges, ex atacante de nuestra @SeleccionPeru <U+0001F1F5><U+0001F1EA>. 

¡Muchas felicidades y los mej… https://t.co/F1mzuOMcn0",FALSE,173,NA,2020-07-24 23:46:15,TRUE,NA,"1286809954545000448",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TuFPF",7,FALSE,FALSE,NA,NA
"¡Seguimos con las capacitaciones! <U+0001F4AA>

Únete a la #CAPACITACIÓNONLINEFPF y aumenta tus conocimientos sobre el fútbol… https://t.co/66CRHPqn4T",FALSE,25,NA,2020-07-24 21:01:21,TRUE,NA,"1286768454150823936",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TuFPF",8,FALSE,FALSE,NA,NA
"¡Salimos a la cancha! <U+0001F4AA>

Después de mucho estamos listos para volver, pero para ganar este partido once no serán su… https://t.co/vyodBIFCNB",FALSE,145,NA,2020-07-24 16:06:11,TRUE,NA,"1286694174184681472",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TuFPF",37,FALSE,FALSE,NA,NA
"¡Imperdible! <U+0001F525> <U+26BD>

Este viernes, desde las 19:00 horas, conéctate al conversatorio sobre 'La actualidad del futsal e… https://t.co/taEokPhFwY",FALSE,36,NA,2020-07-23 22:42:16,TRUE,NA,"1286431466205908997",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TuFPF",5,FALSE,FALSE,NA,NA
"#eSportsFPF | ¡A jugar! <U+0001F3AE><U+26BD>

Anunciamos el lanzamiento de la #eCopaFPF de @EASPORTSFIFA, certamen que te permitirá g… https://t.co/nEZEVSiPnE",FALSE,67,NA,2020-07-23 18:52:15,TRUE,NA,"1286373577906937862",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TuFPF",20,FALSE,FALSE,NA,NA
"Saludamos afectuosamente a Ramón Quiroga, quien fue mundialista con nuestra @SeleccionPeru <U+0001F1F5><U+0001F1EA> en Argentina 1978 y E… https://t.co/zVehp3bTLf",FALSE,509,NA,2020-07-23 13:27:35,TRUE,NA,"1286291874358145024",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TuFPF",33,FALSE,FALSE,NA,NA
"¡No te lo pierdas! <U+0001F525> <U+26BD>

Desde este 24 julio, iniciamos los conversatorios sobre fútbol femenino, fútbol playa y fut… https://t.co/2mkW4rzIMf",FALSE,33,NA,2020-07-23 00:16:10,TRUE,NA,"1286092707736297476",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TuFPF",6,FALSE,FALSE,NA,NA
"¡Capacítate con nuestros cursos! <U+0001F468><U+200D><U+0001F3EB>

No dejes pasar la oportunidad y aprende más sobre el arbitraje de fútbol y re… https://t.co/UiHCDBp2iA",FALSE,25,NA,2020-07-22 17:38:14,TRUE,NA,"1285992562596155395",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TuFPF",4,FALSE,FALSE,NA,NA
"¡El aprendizaje continúa! <U+0001F468><U+0001F3FB><U+200D><U+0001F4BB>

Inscríbete en los cursos de entrenamiento en fútbol femenino de la… https://t.co/KdpGo4Xo54",FALSE,42,NA,2020-07-20 19:04:07,TRUE,NA,"1285289402202300418",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TuFPF",7,FALSE,FALSE,NA,NA
"Este es el nuevo fixture de la @Libertadores, torneo continental que volverá el próximo 15/09. https://t.co/tdLDqnoRvI",FALSE,34,"TuFPF",2020-07-20 17:18:27,FALSE,"1285262808154804224","1285262809744515072","319735479","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TuFPF",18,FALSE,FALSE,NA,NA
"Los otros encuentros de @BinacionalFC serán ante @RiverPlate en Juliaca (22/09), @LDU_Oficial en Quito (29/09) y… https://t.co/OyHXM6PjWO",FALSE,18,"TuFPF",2020-07-20 17:18:27,TRUE,"1285262806556856327","1285262808154804224","319735479","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TuFPF",5,FALSE,FALSE,NA,NA
"Por su parte, @BinacionalFC volverá a la @Libertadores ante @LDU_Oficial el próximo 15/09 a las 19:30 (hora peruana… https://t.co/a4HyJzhqGF",FALSE,10,"TuFPF",2020-07-20 17:18:26,TRUE,"1285262804891643906","1285262806556856327","319735479","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TuFPF",3,FALSE,FALSE,NA,NA
"Los siguientes partidos de @ClubALoficial serán ante @RacingClub en Lima (23/09), @EstudiantesMEFC en Lima (30/09)… https://t.co/EGmDcNRVlD",FALSE,33,"TuFPF",2020-07-20 17:18:26,TRUE,"1285262803176218626","1285262804891643906","319735479","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TuFPF",9,FALSE,FALSE,NA,NA
"El regreso de @ClubALoficial en la @Libertadores será ante @EstudiantesMEFC el próximo 16/09 en el Estadio Metropol… https://t.co/b71Oo9qFUp",FALSE,40,"TuFPF",2020-07-20 17:18:25,TRUE,"1285254589189689348","1285262803176218626","319735479","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TuFPF",11,FALSE,FALSE,NA,NA
"El área de Competiciones de la @CONMEBOL definió el nuevo fixture de la @Libertadores que significará la reactivaci… https://t.co/DjadCIxxg5",FALSE,104,NA,2020-07-20 16:45:47,TRUE,NA,"1285254589189689348",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TuFPF",22,FALSE,FALSE,NA,NA
"La @TuFPF lamenta el sensible fallecimiento del Sr. César Luis Salinas Sinka, presidente de la @FBF_BO. 

Expresamo… https://t.co/2Djb8yqe1e",FALSE,147,NA,2020-07-19 21:49:36,TRUE,NA,"1284968660428304384",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TuFPF",28,FALSE,FALSE,NA,NA
"#eSportsFPF | ¡Vestirá la 'blanquirroja'! <U+0001F3C6>

Trisha superó 6-3 a Alicia Conde y se proclamó la primera campeona del… https://t.co/IlEv6oZGwf",FALSE,163,NA,2020-07-19 01:23:39,TRUE,NA,"1284660139421773825",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TuFPF",17,FALSE,FALSE,NA,NA
"#eSportsFPF | ¡Por la gloria! <U+0001F3C6>

Inició el duelo final para definir a nuestra primera seleccionada de eSports. Sale… https://t.co/4BinW3hYaU",FALSE,32,NA,2020-07-19 00:19:18,TRUE,NA,"1284643946111668225",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TuFPF",6,FALSE,FALSE,NA,NA
"#eSports | ¿Quién será nuestra primera seleccionada? <U+0001F1F5><U+0001F1EA>

No te pierdas esta noche la espectacular definición del pr… https://t.co/TTX8mjTBLW",FALSE,46,NA,2020-07-18 22:00:32,TRUE,NA,"1284609023359287301",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TuFPF",11,FALSE,FALSE,NA,NA
"#eSports | ¡Semifinales! <U+0001F525>

Así quedó definido el camino a la final del primer torneo de @EASPORTSFIFA exclusivo pa… https://t.co/olLQQFNc54",FALSE,25,NA,2020-07-18 14:46:13,TRUE,NA,"1284499724674961411",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TuFPF",6,FALSE,FALSE,NA,NA
"#eSportsFPF | ¡Momento histórico! <U+0001F1F5><U+0001F1EA>

Esta tarde arranca el primer torneo de @EASPORTSFIFA exclusivo para mujeres e… https://t.co/tKgL2EIlmo",FALSE,109,NA,2020-07-17 17:38:34,TRUE,NA,"1284180709884796928",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TuFPF",20,FALSE,FALSE,NA,NA
"¡No dejes de aprender! <U+26BD>

Ingresa al mundo del marketing deportivo con los cursos de la #CAPACITACIÓNONLINEFPF dict… https://t.co/7yDJ1Jhw6N",FALSE,81,NA,2020-07-17 15:50:32,TRUE,NA,"1284153522276249601",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TuFPF",13,FALSE,FALSE,NA,NA
"¡Rueda la pelota en las prácticas! <U+26BD><U+FE0F>

Los clubes de la #Liga1Movistar vienen cumpliendo las cuatro fases de entren… https://t.co/enkZ5CVkEe",FALSE,12,"TuFPF",2020-07-16 22:03:33,TRUE,"1283885002023997441","1283885008009211905","319735479","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TuFPF",0,FALSE,FALSE,NA,NA
"¡Evaluaciones médicas! <U+0001F4AA>

Desde el 18 de junio, se realizaron las pruebas moleculares y serológicas de descarte de… https://t.co/WjBVI0QAMw",FALSE,9,"TuFPF",2020-07-16 22:03:32,TRUE,"1283884998806786048","1283885002023997441","319735479","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TuFPF",0,FALSE,FALSE,NA,NA
"¡Canchas en revisión! <U+0001F3DF><U+FE0F>

Con la aprobación de los protocolos para la vuelta del fútbol, la @TuFPF inspeccionó los… https://t.co/GlaZoRTS2O",FALSE,11,"TuFPF",2020-07-16 22:03:31,TRUE,"1283884996290387969","1283884998806786048","319735479","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TuFPF",0,FALSE,FALSE,NA,NA
"¡Papeles listos! <U+2705>

El presidente @MartinVizcarraC anunció el 4 de junio la aprobación de protocolos para el regres… https://t.co/lbxRNzenVU",FALSE,9,"TuFPF",2020-07-16 22:03:31,TRUE,"1283884994105090049","1283884996290387969","319735479","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TuFPF",0,FALSE,FALSE,NA,NA
"¡Alistando los protocolos! <U+261D><U+FE0F>

A inicios de junio se definen los detalles finales para la reactivación del fútbol t… https://t.co/ftLpJmgsda",FALSE,7,"TuFPF",2020-07-16 22:03:30,TRUE,"1283884991857004544","1283884994105090049","319735479","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TuFPF",0,FALSE,FALSE,NA,NA
"¡El regreso del fútbol! <U+26BD><U+0001F1F5><U+0001F1EA>

El presidente @MartinVizcarraC y el anuncio del retorno de las actividades deportivas,… https://t.co/YybjjBB3tU",FALSE,12,"TuFPF",2020-07-16 22:03:30,TRUE,"1283884989424295939","1283884991857004544","319735479","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TuFPF",0,FALSE,FALSE,NA,NA
"¡Las gestiones para la vuelta del fútbol! <U+26BD><U+0001F4AA>

Estos son los detalles del trabajo de la @TuFPF para el regreso de la… https://t.co/potjAkQTuY",FALSE,67,NA,2020-07-16 22:03:29,TRUE,NA,"1283884989424295939",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TuFPF",11,FALSE,FALSE,NA,NA
"#eSportsFPF | ¡Defiende nuestros colores! <U+0001F1F5><U+0001F1EA>

Hoy cierran las inscripciones para el primer torneo de… https://t.co/aCvQsHMJOe",FALSE,28,NA,2020-07-16 18:52:51,TRUE,NA,"1283837016707391490",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TuFPF",8,FALSE,FALSE,NA,NA
"Un día como hoy, en 2009, se fundó @Cusco_F_C.

¡Felicidades a todos sus hinchas! <U+0001F389> https://t.co/U18v2fYRIR",FALSE,54,NA,2020-07-16 15:43:45,FALSE,NA,"1283789426544566273",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TuFPF",3,FALSE,FALSE,NA,NA
"¡Únete a la transmisión! <U+0001F4F9>

Ingresa al Webinar ""Análisis de la Copa América 2019"" a través de nuestro Facebook Live… https://t.co/RwTizArv8Q",FALSE,23,NA,2020-07-16 00:33:33,TRUE,NA,"1283560364941160448",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TuFPF",3,FALSE,FALSE,NA,NA
"¡No dejas pasar la oportunidad! <U+0001F4AA>

Ingresa a los cursos de la #CAPACITACIÓNONLINEFPF y conoce más sobre preparación… https://t.co/qs2re42kZO",FALSE,24,NA,2020-07-15 16:26:13,TRUE,NA,"1283437726449258498",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TuFPF",4,FALSE,FALSE,NA,NA
"¡Charla de fútbol con expertos! <U+0001F4AA><U+26BD>

Este miércoles 15 de julio, desde las 19:00 horas, participa del Webinar ""Análi… https://t.co/6SXy7K1fwW",FALSE,29,NA,2020-07-15 00:02:49,TRUE,NA,"1283190246616834048",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TuFPF",8,FALSE,FALSE,NA,NA
"La @TuFPF lamenta el sensible fallecimiento del Sr. Edmundo Maestri Baroni, padre de Flavio Maestri, ex delantero d… https://t.co/2GNntPcvcU",FALSE,688,NA,2020-07-14 21:41:18,TRUE,NA,"1283154630415966208",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TuFPF",71,FALSE,FALSE,NA,NA
"Un día como hoy, en 1964, se fundó @PaginaUtc. 

¡Felicitaciones a todos sus hinchas! <U+0001F389> https://t.co/k1WjwKQE8m",FALSE,52,NA,2020-07-14 15:59:19,FALSE,NA,"1283068566925905921",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TuFPF",4,FALSE,FALSE,NA,NA
"¡No te lo pierdas! <U+261D><U+FE0F>

Este miércoles 15 de julio, desde las 19:00 horas, se realizará el Webinar ""Análisis de la C… https://t.co/Lv2ckaHJ9Z",FALSE,34,NA,2020-07-14 14:23:38,TRUE,NA,"1283044488303325202",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TuFPF",12,FALSE,FALSE,NA,NA
"#eSportsFPF | ¿Quieres defender nuestros colores? <U+0001F1F5><U+0001F1EA>

Participa del primer torneo de @EASPORTSFIFA exclusivo para m… https://t.co/bA53h5UYPT",FALSE,86,NA,2020-07-13 23:34:44,TRUE,NA,"1282820791076356096",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TuFPF",25,FALSE,FALSE,NA,NA
"¡Ingresa al mundo del fútbol! <U+26BD>

Sé parte de la #CAPACITACIÓNONLINEFPF y aumenta tus conocimientos sobre entrenamie… https://t.co/zar86QfIzM",FALSE,51,NA,2020-07-13 17:12:56,TRUE,NA,"1282724704583852032",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TuFPF",14,FALSE,FALSE,NA,NA
